minutely,show_id,rating,director,duration,weighted_average_vote,total_votes,description,type,release_year,imdb_title_id,month_added,original_title,country,date_added,listed_in,title,season_duration,minute_duration,cast,year_added,seasonly
1,s101,PG-13,Rajkumar Hirani,164 min,8.4,332217,"While attending one of India's premier colleges, three miserable engineering students and best friends struggle to beat the school's draconian system.",Movie,2009,tt1187043,August,3 Idiots,India,2019-08-01 00:00:00,"Comedies, Dramas, International Movies",3 Idiots,0,164,"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh, Javed Jaffrey",2019,0
1,s103,TV-MA,Sinan Akkuş,93 min,5.5,1412,The lives of three dissatisfied brothers running a family bridal shop turn topsy-turvy when one of them has to care for his ex-girlfriend's baby.,Movie,2015,tt3598648,December,3 Türken & ein Baby,Germany,2016-12-15 00:00:00,"Comedies, International Movies",3 Türken & ein Baby,0,93,"Kostja Ullmann, Eko Fresh, Kida Khodr Ramadan, Sabrina Klüber, Sami Nasser, Kayla Rybicka, Jytte-Merle Böhrnsen, Emrah Erdogru, Tim Grothe, Hülya Duyar",2016,0
1,s105,R,Ruben Fleischer,83 min,6.1,92398,Two crooks planning a bank heist wind up abducting a pizza delivery driver and force him to commit the robbery — with a strict time limit.,Movie,2011,tt1622547,January,30 Minutes or Less,United States,2021-01-01 00:00:00,"Action & Adventure, Comedies",30 Minutes or Less,0,83,"Jesse Eisenberg, Danny McBride, Aziz Ansari, Nick Swardson, Dilshad Vadsaria, Michael Peña, Bianca Kajlich, Fred Ward",2021,0
1,s121,R,Victor Levin,97 min,7.1,18392,A young novelist's life is turned upside down when a chance encounter outside a New York hotel leads to an intense affair with a diplomat's wife.,Movie,2014,tt2486678,March,5 to 7,United States,2017-03-16 00:00:00,"Comedies, Dramas, Romantic Movies",5 to 7,0,97,"Anton Yelchin, Bérénice Marlohe, Olivia Thirlby, Lambert Wilson, Frank Langella, Glenn Close",2017,0
1,s127,R,Toa Fraser,94 min,6.2,17469,"When armed gunmen seize the Iranian Embassy in 1980, a tense six-day standoff ensues while elite British soldiers prepare for a dangerous raid.",Movie,2017,tt4703048,February,6 Days,"New Zealand, United Kingdom",2018-02-08 00:00:00,"Action & Adventure, Dramas, International Movies",6 Days,0,94,"Jamie Bell, Abbie Cornish, Mark Strong, Martin Shaw, Ben Turner, Aymen Hamdouchi, Tim Pigott-Smith, Robert Portal, Colin Garlick, Andrew Grainger, Martin Hancock, Emun Elliott",2018,0
1,s128,R,Michael Bay,129 min,6.1,129507,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",Movie,2019,tt8106534,December,6 Underground,United States,2019-12-13 00:00:00,"Action & Adventure, Dramas",6 Underground,0,129,"Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold",2019,0
1,s129,TV-MA,Hannah Fidell,80 min,5.6,11295,"As a volatile young couple who have been together for six years approach college graduation, unexpected career opportunities threaten their future.",Movie,2015,tt3799372,September,6 Years,United States,2015-09-08 00:00:00,"Dramas, Independent Movies, Romantic Movies",6 Years,0,80,"Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael",2015,0
1,s130,TV-MA,Bharat Jain,103 min,5.9,818,"Six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical.",Movie,2014,tt3394510,November,6-5=2,India,2017-11-01 00:00:00,"Horror Movies, International Movies, Thrillers",6-5=2,0,103,"Prashantt Guptha, Gaurav Paswala, Gaurav Kothari, Disha Kapoor, Niharica Raizada, Ashrut Jain, Darshan Machamada",2017,0
1,s132,R,Trent Haaga,96 min,6.0,4694,A hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.,Movie,2017,tt5189894,September,68 Kill,United States,2019-09-01 00:00:00,"Comedies, Independent Movies, Thrillers",68 Kill,0,96,"Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson, James Moses Black, Ajay Mehta, Michael Beasley, David Maldonado, Hallie Grace Bradley, Peter Jaymes Jr., Eric Podnar, Lucy Faust",2019,0
1,s134,TV-MA,Roger Gual,77 min,6.8,4161,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,Movie,2016,tt5517438,October,7 años,Spain,2016-10-27 00:00:00,"Dramas, International Movies",7 años,0,77,"Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón",2016,0
1,s137,TV-MA,Vishal Bhardwaj,148 min,6.1,5385,"Spiced liberally with black comedy, this Bollywood drama follows the lethal love life of a woman who marries numerous men – only to find them flawed.",Movie,2011,tt1629376,August,7 Khoon Maaf,India,2018-08-02 00:00:00,"Dramas, International Movies, Thrillers",7 Khoon Maaf,0,148,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",2018,0
1,s144,TV-MA,Anita Udeep,123 min,3.3,457,Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.,Movie,2019,tt8268916,August,90 ML,India,2019-08-13 00:00:00,"Comedies, International Movies, Music & Musicals",90 ML,0,123,"Oviya, Masoom Shankar, Bommu Lakshmi, Monisha Ram, Tej Raj, Shree Gopika, Anson Paul, Devadarshini Chetan",2019,0
1,s145,TV-PG,Steve Gukas,121 min,6.0,1270,Heroic health workers fight to contain an Ebola outbreak when a patient arrives in Lagos with symptoms of the deadly virus. Based on a true story.,Movie,2016,tt5305246,March,93 Days,Nigeria,2020-03-05 00:00:00,"Dramas, International Movies, Thrillers",93 Days,0,121,"Bimbo Akintola, Somkele Iyamah, Danny Glover, Gideon Okeke, Seun Kentebe, Keppy Ekpenyong, Zara Udofia Ejoh, Bimbo Manuel, Patrick Diabuah, Tina Mba, Alastair Mackenzie, Tim Reid",2020,0
1,s150,TV-14,Andrew Lau Wai-Keung,122 min,4.5,363,"After meeting under awkward circumstances, a glamorous businesswoman and a tradition-bound policeman begin a relationship that changes their lives.",Movie,2011,tt1043787,December,A Beautiful Life,"China, Hong Kong",2018-12-01 00:00:00,"Dramas, International Movies, Romantic Movies",A Beautiful Life,0,122,"Qi Shu, Liu Ye, Anthony Wong Chau-Sang, Liang Tian, Danying Feng, Rina Sa, Zhang Songwen, Tian Gao, Andrew Lin",2018,0
1,s151,TV-14,Padmakumar Narasimhamurthy,104 min,7.9,280,The curious child of idealistic interfaith parents observes an increasingly intolerant world as his family faces financial strain.,Movie,2016,tt6289320,April,A Billion Colour Story,India,2018-04-01 00:00:00,"Dramas, Independent Movies, International Movies",A Billion Colour Story,0,104,"Dhruva Padmakumar, Gaurav Sharma, Vasuki",2018,0
1,s152,PG,John Asher,94 min,6.6,764,"After his wife's death, an overworked engineer struggles to care for his son with autism, who regresses into a fantasy world to escape real-life bullying.",Movie,2016,tt1401621,January,A Boy Called Po,United States,2018-01-15 00:00:00,"Dramas, Sci-Fi & Fantasy",A Boy Called Po,0,94,"Christopher Gorham, Julian Feder, Kaitlin Doubleday, Andrew Bowen, Caitlin Carmichael, Sean Gunn, Bryan Batt, Fay Masterson, Brian George",2018,0
1,s164,PG,Mark Rosman,95 min,5.9,79453,Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?,Movie,2004,tt0356470,January,A Cinderella Story,"United States, Canada",2020-01-01 00:00:00,"Children & Family Movies, Comedies",A Cinderella Story,0,95,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg",2020,0
1,s170,TV-PG,Tom Fassaert,111 min,5.1,290,The filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother.,Movie,2015,tt0288520,October,A Family Affair,"Netherlands, Denmark, South Africa",2016-10-16 00:00:00,"Documentaries, International Movies",A Family Affair,0,111,Tom Fassaert,2016,0
1,s173,TV-14,Remo D'Souza,142 min,3.1,3647,A timid man gets unexpected superpowers while trying to save his family's land and a sacred tree from a ruthless tycoon.,Movie,2016,tt5235880,November,A Flying Jatt,India,2017-11-15 00:00:00,"Action & Adventure, International Movies, Sci-Fi & Fantasy",A Flying Jatt,0,142,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones, Kay Kay Menon, Amrita Singh, Gaurav Pandey, Shraddha Kapoor, Amrita Puri",2017,0
1,s175,TV-MA,David Wain,102 min,6.8,12978,"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",Movie,2018,tt5566790,January,A Futile and Stupid Gesture,United States,2018-01-26 00:00:00,Comedies,A Futile and Stupid Gesture,0,102,"Will Forte, Domhnall Gleeson, Martin Mull, Joel McHale, Matt Lucas, Thomas Lennon, Seth Green, Jackie Tohn, Natasha Lyonne, Emmy Rossum, Elvy Yost, Matt Walsh, John Gemberling, Rick Glassman, Camille Guaty",2018,0
1,s177,R,Roman Coppola,86 min,4.8,4946,"When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.",Movie,2012,tt2044729,July,A Glimpse Inside the Mind of Charles Swan III,United States,2018-07-15 00:00:00,"Comedies, Independent Movies",A Glimpse Inside the Mind of Charles Swan III,0,86,"Charlie Sheen, Jason Schwartzman, Bill Murray, Katheryn Winnick, Patricia Arquette, Aubrey Plaza, Mary Elizabeth Winstead, Dermot Mulroney",2018,0
1,s202,TV-14,Maryo J. De los Reyes,117 min,6.4,118,"Self-made millionaire Ian thinks he's found happiness when he marries caring Joanna, but his love is put to the test when he meets stewardess Karyn.",Movie,2007,tt0990433,March,A Love Story,Philippines,2019-03-14 00:00:00,"Dramas, International Movies, Romantic Movies",A Love Story,0,117,"Maricel Soriano, Aga Muhlach, Angelica Panganiban, Dante Rivero, Chin Chin Gutierrez, Bobby Andrews, TJ Trinidad, Baron Geisler, John Arcilla, Gerald Madrid",2019,0
1,s211,PG-13,John Fortenberry,82 min,6.3,56159,"After a run-in with Richard Grieco, dimwits Doug and Steve gain entry to a swanky nightclub in this comedy based on a ""Saturday Night Live"" sketch.",Movie,1998,tt0120770,December,A Night at the Roxbury,United States,2019-12-01 00:00:00,"Comedies, Cult Movies",A Night at the Roxbury,0,82,"Will Ferrell, Chris Kattan, Dan Hedaya, Molly Shannon, Richard Grieco, Loni Anderson, Elisa Donovan, Gigi Rice, Lochlyn Munro, Dwayne Hickman",2019,0
1,s213,TV-MA,Michael Lennox,92 min,6.4,1200,"When a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life.",Movie,2015,tt2181282,April,A Patch of Fog,United Kingdom,2017-04-15 00:00:00,"Dramas, Thrillers",A Patch of Fog,0,92,"Stephen Graham, Conleth Hill, Lara Pulver, Arsher Ali, Stuart Graham, Ian McElhinney",2017,0
1,s215,TV-MA,Nicole Conn,110 min,5.7,3742,"After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl.",Movie,2012,tt1823059,January,A Perfect Ending,United States,2019-01-01 00:00:00,"Dramas, Independent Movies, LGBTQ Movies",A Perfect Ending,0,110,"Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson",2019,0
1,s216,R,Kees Van Oostrum,94 min,5.2,1931,"Nina thinks her husband, James, is cheating on her, and she sets out to prove it by calling him and pretending to be another woman.",Movie,2013,tt2275471,June,A Perfect Man,United States,2019-06-06 00:00:00,"Dramas, Independent Movies, Romantic Movies",A Perfect Man,0,94,"Liev Schreiber, Jeanne Tripplehorn, Joelle Carter, Louise Fletcher, Katie Carr, Renée Soutendijk, Huub Stapel, Michael Pas",2019,0
1,s222,TV-MA,Ishaan Trivedi,108 min,3.0,126,"A film school graduate is interested in making a movie about his girlfriend's uncle, who claims that he can see his long-dead daughter.",Movie,2016,tt5780570,October,A Scandall,India,2017-10-15 00:00:00,"International Movies, Thrillers",A Scandall,0,108,"Johnny Baweja, Reeth Mazumder, Manav Kaul, Tanvi Vyas, Puru Chibber, Vasundhara Kaul, Aayam Mehta, Niraj Sah",2017,0
1,s223,TV-MA,Cathy Garcia-Molina,130 min,7.1,349,"Following their storybook wedding, Popoy and Basha find married life – and starting a business together – more challenging than they ever imagined.",Movie,2015,tt5226380,February,A Second Chance,Philippines,2019-02-27 00:00:00,"Dramas, International Movies, Romantic Movies",A Second Chance,0,130,"John Lloyd Cruz, Bea Alonzo, Dimples Romana, Janus del Prado, James Blanco, Ahron Villena, Beatriz Saw, Shamaine Centenera, Khalil Ramos, Billy Crawford, Al Tantay, Arci Muñoz",2019,0
1,s227,R,"Ethan Coen, Joel Coen",106 min,7.0,130794,"With every aspect of his life unraveling, a Jewish physics professor seeks out three rabbis for spiritual guidance.",Movie,2009,tt1019452,January,A Serious Man,"United States, United Kingdom, France",2018-01-16 00:00:00,"Comedies, Independent Movies",A Serious Man,0,106,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick, Adam Arkin, Amy Landecker, Alan Mandell, Fyvush Finkel, Peter Breitmayer, Aaron Wolff, Jessica McManus, Brent Braunschweig",2018,0
1,s230,R,Tom Ford,100 min,7.6,104394,This stream-of-consciousness drama centers on a day in the life of a gay college professor who's reeling from his longtime lover's recent death.,Movie,2009,tt1315981,November,A Single Man,United States,2019-11-11 00:00:00,"Dramas, Independent Movies, LGBTQ Movies",A Single Man,0,100,"Colin Firth, Julianne Moore, Nicholas Hoult, Ginnifer Goodwin, Matthew Goode, Paul Butler, Ryan Simpkins, Teddy Sears, Paulette Lamori, Jon Kortajarena",2019,0
1,s232,TV-PG,Maria Burton,89 min,5.8,215,Ace news producer Amy is called back to her Louisiana hometown where memories of what used to be – and what might have been – come flooding back.,Movie,2015,tt3303652,August,A Sort of Homecoming,United States,2017-08-01 00:00:00,"Dramas, Independent Movies",A Sort of Homecoming,0,89,"Laura Marano, Parker Mack, Katherine McNamara, Marcus Lyle Brown, Shayne Topp, Michelle Clunie, Kathleen Wilhoite",2017,0
1,s235,TV-MA,Chung Mong-hong,156 min,7.6,2559,A family reckons with the aftermath of their younger son's incarceration and a greater misfortune that follows.,Movie,2019,tt10883506,January,Yang guang pu zhao,Taiwan,2020-01-24 00:00:00,"Dramas, Independent Movies, International Movies",A Sun,0,156,"Wu Chien-ho, Chen Yi-wen, Samantha Ko, Liu Kuan-ting, Greg Hsu, Wu Tai-ling, Wen Chen-ling, Yin Shin",2020,0
1,s250,TV-G,Cathy Garcia-Molina,107 min,6.7,337,"After landing a job working for her longtime crush, an optimistic woman realizes that the man of her dreams isn't exactly who she envisioned.",Movie,2008,tt1243381,November,A Very Special Love,Philippines,2020-11-12 00:00:00,"International Movies, Romantic Movies",A Very Special Love,0,107,"John Lloyd Cruz, Sarah Geronimo, Dante Rivero, Rowell Santiago, Johnny Revilla, Bing Pimental, Daphne Oseña-Paez, Al Tantay, Irma Adlawan, Arno Morales, Miles Ocampo",2020,0
1,s252,TV-MA,Neeraj Pandey,103 min,8.1,72608,"After receiving an anonymous tip about a bomb, a police commissioner must negotiate with the terrorist, who demands the release of four militants.",Movie,2008,tt1280558,November,A Wednesday,India,2018-11-01 00:00:00,"Action & Adventure, Dramas, International Movies",A Wednesday,0,103,"Anupam Kher, Naseeruddin Shah, Jimmy Shergill, Deepal Shaw, Aamir Bashir, Kali Prasad Mukherjee, Vijay Bhatia, Chetan Pandit",2018,0
1,s255,PG,Justin G. Dyck,91 min,5.1,271,"Beatrix can't wait to be inducted as a witch, but an unfortunate incident threatens to take her pending title away if she doesn't act fast.",Movie,2017,tt5814408,October,A Witches' Ball,Canada,2018-10-01 00:00:00,Children & Family Movies,A Witches' Ball,0,91,"Morgan Neundorf, Karen Slater, Loukia Ioannou, Will Ennis, Renee Stein, Keith Cooper, Paul Mason, Lisa Scenna, Ashley Rogan",2018,0
1,s256,PG,Ava DuVernay,110 min,4.2,39933,"Years after their father disappears, Meg and her younger brother Charles Wallace cross galaxies on a quest to save him from the heart of darkness.",Movie,2018,tt1620680,September,A Wrinkle in Time,United States,2018-09-25 00:00:00,Children & Family Movies,A Wrinkle in Time,0,110,"Storm Reid, Oprah Winfrey, Reese Witherspoon, Mindy Kaling, Deric McCabe, Levi Miller, Chris Pine, Gugu Mbatha-Raw, Zach Galifianakis, Michael Peña, Bellamy Young, André Holland, Will McCormack, Rowan Blanchard, Daniel MacPherson",2018,0
1,s258,TV-MA,K. Rajagopal,111 min,5.5,161,"In Singapore, a homeless ex-convict hoping to reunite with his family forms a bond with a Chinese sex worker while serving as her bodyguard.",Movie,2016,tt5709164,May,A Yellow Bird,"Singapore, France",2017-05-01 00:00:00,"Dramas, Independent Movies, International Movies",A Yellow Bird,0,111,"Sivakumar Palakrishnan, Huang Lu, Seema Biswas, Udaya Soundari, Nithiyia Rao, Indra Chandran",2017,0
1,s262,TV-MA,Rusty Nixon,77 min,3.9,1399,"After losing her mother, a teenage girl bonds with her phone’s artificial intelligence app, a relationship that soon takes a dark and violent turn.",Movie,2019,tt8712750,October,A.M.I.,Canada,2020-10-01 00:00:00,Horror Movies,A.M.I.,0,77,"Debs Howard, Philip Granger, Sam Robert Muik, Havana Guppy, Bonnie Hay, Veronica Hampson, Lori Triolo, Andrew Coghlan, Laura Mitchell, Elinet Louicius",2020,0
1,s265,TV-MA,Midhun Manuel Thomas,150 min,7.1,1714,"When Shaji Pappan and his gang of goofy outlaws find themselves low on funds, they plan to once again win a hefty prize in a tug-of-war competition.",Movie,2017,tt7355718,May,Aadu 2,India,2018-05-15 00:00:00,"Comedies, International Movies",Aadu 2,0,150,"Jayasurya, Vinayakan, Sunny Wayne, Vijay Babu, Saiju Kurup, Vineeth Mohan, Unni Rajan P. Dev, Dharmajan Bolgatty, Indrans",2018,0
1,s266,TV-14,Indrajit Nattoji,117 min,5.0,368,"A cop full of self-doubt loses his gun five days before he's due to leave the force, and becomes an unexpected hero as he tries to retrieve it.",Movie,2009,tt1479667,November,Aagey Se Right,India,2018-11-01 00:00:00,"Comedies, International Movies, Music & Musicals",Aagey Se Right,0,117,"Shreyas Talpade, Kay Kay Menon, Shiv Pandit, Sanjay Sharma, Shenaz Treasury, Mahie Gill",2018,0
1,s269,TV-PG,V C Abhilash,122 min,6.6,104,"When an aging father seeks the help of a doctor and a journalist to look for the son who left him 16 years ago, he learns some surprising truths.",Movie,2018,tt8066304,November,Aalorukkam,India,2018-11-15 00:00:00,"Dramas, Independent Movies, International Movies",Aalorukkam,0,122,"Indrans, Sreekanth Menon, Vishnu Agasthya, Aliyar, Seethabaala, Shaji John, Sajith Nampiyar, Benny Vadakkan",2018,0
